WELL_NAME,TIME_STAMP,WHP,WHT_F,WC_FRAC,GOR,PIP,FREQUENCY,power_factor,pump_eff,motor_eff,cable_loss_V,Q_POWER_EQ_UNCALIBRATED,ANALYST_CALIB_FACTOR,Q_ANALYST_CALIBRATED,Q_LIQ_ALLOCATED,Q_OIL_ALLOCATED,Q_WATER_ALLOCATED,Q_GAS_ALLOCATED_MMSCFD
M-80 ST,2020-02-16 21:30:00.000,500,200,0.92,200.0,783.0,45,0.8,0.47,0.8,230,1561.1501684831528,0.5247538194400111,2975.01439846427,3196.0204323230346,255.6816345858429,2940.338797737192,0.0511363269171685
M-80 ST,2020-02-16 22:00:00.000,500,200,0.93,200.0,783.8,45,0.8,0.47,0.8,230,1563.2012507671084,0.5467836866354189,2858.902503814841,3042.424054660863,212.96968382626028,2829.4543708346027,0.042593936765252
M-80 ST,2020-02-16 22:30:00.000,500,200,0.93,200.0,783.9,45,0.8,0.47,0.8,230,1561.0715494611431,0.5355519426106338,2914.8835533140814,3116.6283248197315,218.16398273738105,2898.4643420823504,0.0436327965474762
M-80 ST,2020-02-16 23:00:00.000,500,200,0.91,200.0,784.4,45,0.8,0.47,0.8,230,1554.469539292699,0.5276435438845658,2946.060000750763,3160.8395875329425,284.4755628779649,2876.3640246549776,0.0568951125755929
M-80 ST,2020-02-16 23:30:00.000,500,200,0.9,200.0,785.8,45,0.8,0.47,0.8,230,1568.0792170466798,0.5376699659462174,2916.434460472604,3115.468849479017,311.5468849479016,2803.9219645311155,0.0623093769895803
M-80 ST,2020-02-17 00:00:00.000,500,200,0.9,200.0,788.3,45,0.8,0.47,0.8,230,1560.1255825439189,0.5348551328352945,2916.9124250030336,3119.730776769685,311.9730776769684,2807.757699092717,0.0623946155353936
M-80 ST,2020-02-17 00:30:00.000,500,200,0.92,200.0,790.6,45,0.8,0.47,0.8,230,1550.689564116282,0.5329794170242096,2909.473639290361,3114.295171799832,249.1436137439864,2865.1515580558457,0.0498287227487972
M-80 ST,2020-02-17 01:00:00.000,500,200,0.91,200.0,792.9,45,0.8,0.47,0.8,230,1551.3852968415918,0.5341450929343631,2904.4267510143154,3107.3268242828844,279.6594141854593,2827.667410097425,0.0559318828370918
M-80 ST,2020-02-17 01:30:00.000,500,200,0.9,200.0,794.2,45,0.8,0.47,0.8,230,1542.7034951315188,0.5297868573451153,2911.932362502089,3121.271107266936,312.12711072669345,2809.143996540242,0.0624254221453386
M-80 ST,2020-02-17 02:00:00.000,500,200,0.92,200.0,790.0,45,0.8,0.47,0.8,230,1552.703360514556,0.5324095963238085,2916.3699738616483,3122.448823311898,249.7959058649517,2872.6529174469465,0.0499591811729903
M-80 ST,2020-02-17 02:30:00.000,500,200,0.91,200.0,788.8,45,0.8,0.47,0.8,230,1549.495322119265,0.5268389007077262,2941.117901578184,3156.664573897538,284.0998116507785,2872.5647622467595,0.0568199623301557
M-80 ST,2020-02-17 03:00:00.000,500,200,0.91,200.0,789.1,45,0.8,0.47,0.8,230,1548.3443093878204,0.5332940923586728,2903.3592000611634,3107.3268242828835,279.6594141854593,2827.667410097424,0.0559318828370918
M-80 ST,2020-02-17 03:30:00.000,500,200,0.9,200.0,789.4,45,0.8,0.47,0.8,230,1550.8712935195788,0.5295521079674523,2928.6471910615064,3139.511385187917,313.9511385187916,2825.5602466691253,0.0627902277037583
M-80 ST,2020-02-17 04:00:00.000,500,200,0.93,200.0,789.7,45,0.8,0.47,0.8,230,1540.857446637693,0.5209664274333801,2957.6904873294056,3182.857238102575,222.80000666718024,2960.057231435395,0.044560001333436
M-80 ST,2020-02-17 04:29:59.990,500,200,0.9,200.0,790.0,45,0.8,0.47,0.8,230,1549.8580906936493,0.5276216206944508,2937.4423448639955,3151.624291987498,315.1624291987496,2836.4618627887485,0.0630324858397499
M-80 ST,2020-02-17 04:59:59.985,500,200,0.91,200.0,790.2,45,0.8,0.47,0.8,230,1549.9589639297528,0.534523304789287,2899.7032496847974,3101.767819037369,279.15910371336304,2822.608715324005,0.0558318207426726
M-80 ST,2020-02-17 05:29:59.980,500,200,0.91,200.0,790.8,45,0.8,0.47,0.8,230,1538.8126308716576,0.5263739065348605,2923.4211874249613,3138.320425757561,282.4488383181806,2855.8715874393806,0.0564897676636361
M-80 ST,2020-02-17 05:59:59.975,500,200,0.92,200.0,791.0,45,0.8,0.47,0.8,230,1548.145210347511,0.5239434191241475,2954.7946473599677,3175.4549443658548,254.03639554926804,2921.4185488165867,0.0508072791098536
M-80 ST,2020-02-17 06:29:59.970,500,200,0.93,200.0,790.7,45,0.8,0.47,0.8,230,1542.5801296717882,0.5225333226692733,2952.118195623923,3174.5993838490217,222.22195686943127,2952.3774269795904,0.0444443913738862
M-80 ST,2020-02-17 06:59:59.965,500,200,0.9,200.0,791.0,45,0.8,0.47,0.8,230,1543.7692145581436,0.5272131067007506,2928.1692638843983,3142.244448037429,314.2244448037427,2828.020003233686,0.0628448889607485
M-80 ST,2020-02-17 07:29:59.960,500,200,0.91,200.0,791.4,45,0.8,0.47,0.8,230,1544.3586269521898,0.5290772232160915,2918.96637992565,3129.7875359361515,281.68087823425367,2848.106657701898,0.0563361756468507
M-80 ST,2020-02-17 07:59:59.955,500,200,0.9,200.0,791.3,45,0.8,0.47,0.8,230,1546.77901603105,0.5373316600218876,2878.629961927134,3075.5267781528373,307.55267781528346,2767.974100337554,0.0615105355630566
M-80 ST,2020-02-17 08:29:59.950,500,200,0.91,200.0,791.5,45,0.8,0.47,0.8,230,1547.6859248479666,0.5338190504774611,2899.270686319039,3102.246999555879,279.20222996002894,2823.04476959585,0.0558404459920057
M-80 ST,2020-02-17 08:59:59.945,500,200,0.9,200.0,791.7,45,0.8,0.47,0.8,230,1566.54483688852,0.5381873970904767,2910.7794893702467,3108.745049919641,310.874504991964,2797.870544927677,0.0621749009983927
M-80 ST,2020-02-17 09:29:59.940,500,200,0.9,200.0,791.3,45,0.8,0.47,0.8,230,1550.670364098028,0.5300310701464751,2925.621631330966,3135.608345229256,313.5608345229257,2822.0475107063303,0.0627121669045851
M-80 ST,2020-02-17 09:59:59.935,500,200,0.9,200.0,791.3,45,0.8,0.47,0.8,230,1569.7216978218862,0.5383165438619513,2915.982642035304,3114.131575741385,311.4131575741385,2802.7184181672465,0.0622826315148277
M-80 ST,2020-02-17 10:29:59.930,500,200,0.9,200.0,791.3,45,0.8,0.47,0.8,230,1574.5455211312865,0.5396635097375652,2917.6431104207463,3114.131575741385,311.4131575741385,2802.7184181672465,0.0622826315148277
M-145,2019-09-15 14:00:00.000,1000,135,0.04,200.0,3016.1,40,0.8,0.62,0.8,230,3888.673326268216,1.2269247603978672,3169.4472650525013,3139.917653180262,3014.3209470530514,125.59670612721048,0.6028641894106103
M-145,2019-09-15 14:30:00.000,1000,135,0.02,200.0,3012.8,40,0.8,0.62,0.8,230,3924.9699091690154,1.278562230309869,3069.830952395465,3024.217203674955,2963.732859601456,60.484344073499095,0.5927465719202911
M-145,2019-09-15 15:00:00.000,1000,135,0.04,200.0,3014.2,40,0.8,0.62,0.8,230,3870.310549182603,1.2378859032010658,3126.5486901291265,3093.6033127821597,2969.859180270873,123.74413251128637,0.5939718360541746
M-145,2019-09-15 15:30:00.000,1000,135,0.04,200.0,3012.8,40,0.8,0.62,0.8,230,3845.613774211044,1.2608456447923837,3050.027408267155,3010.330006919921,2889.916806643124,120.41320027679684,0.5779833613286248
M-145,2019-09-15 16:00:00.000,1000,135,0.05,200.0,3010.4,40,0.8,0.62,0.8,230,3973.798220383341,1.2884255440235284,3084.2280633259275,3035.311998678591,2883.546398744661,151.76559993392956,0.5767092797489324
M-145,2019-09-15 16:30:00.000,1000,135,0.03,200.0,3012.2,40,0.8,0.62,0.8,230,3978.888648633548,1.3122032694135386,3032.219734075063,2977.0206845750245,2887.710064037774,89.31062053725073,0.5775420128075548
M-145,2019-09-15 17:00:00.000,1000,135,0.05,200.0,3012.5,40,0.8,0.62,0.8,230,3963.4707898052247,1.2901589229959258,3072.0795083147605,3022.821002799257,2871.679952659294,151.14105013996286,0.5743359905318588
M-145,2019-09-15 17:30:00.000,1000,135,0.05,200.0,3010.2,40,0.8,0.62,0.8,230,3848.258426235066,1.260074207762521,3053.9934890567374,3014.4936722130315,2863.76898860238,150.72468361065157,0.5727537977204761
M-145,2019-09-15 18:00:00.000,1000,135,0.03,200.0,3008.7,40,0.8,0.62,0.8,230,3941.718782916949,1.2776884335647944,3085.0391060670545,3039.475663971704,2948.2913940525527,91.1842699191511,0.5896582788105106
M-145,2019-09-15 18:30:00.000,1000,135,0.05,200.0,3015.4,40,0.8,0.62,0.8,230,3504.499052677759,1.1557562330148263,3032.2129810506526,3029.94938590098,2878.451916605931,151.497469295049,0.5756903833211862
M-145,2019-09-15 19:00:00.000,1000,135,0.05,200.0,3026.9,40,0.8,0.62,0.8,230,3540.218537980791,1.237620222785596,2860.504759701309,2830.446545677049,2688.9242183931965,141.52232728385246,0.5377848436786393
M-145,2019-09-15 19:30:00.000,1000,135,0.04,200.0,3027.3,40,0.8,0.62,0.8,230,3413.481572390868,1.177559721097342,2898.775757385723,2888.634874075695,2773.089479112667,115.5453949630278,0.5546178958225334
M-145,2019-09-15 20:00:00.000,1000,135,0.04,200.0,3026.0,40,0.8,0.62,0.8,230,3525.682942072966,1.226829629997111,2873.816262557392,2847.0717823623754,2733.1889110678803,113.88287129449502,0.5466377822135761
M-145,2019-09-15 20:30:00.000,1000,135,0.02,200.0,3025.5,40,0.8,0.62,0.8,230,3505.5274720592006,1.2191129087019623,2875.47400001832,2851.2280915337087,2794.2035297030347,57.02456183067417,0.558840705940607
M-145,2019-09-15 21:00:00.000,1000,135,0.03,200.0,3027.2,40,0.8,0.62,0.8,230,3425.5330872435297,1.176194739097471,2912.3859964482094,2902.6892364599207,2815.6085593661232,87.08067709379762,0.5631217118732247
M-145,2019-09-15 21:30:00.000,1000,135,0.05,200.0,3025.8,40,0.8,0.62,0.8,230,3513.680308817772,1.2326744813464263,2850.4527042531518,2822.061694648028,2680.9586099156268,141.1030847324014,0.5361917219831254
M-145,2019-09-15 22:00:00.000,1000,135,0.04,200.0,3023.0,40,0.8,0.62,0.8,230,3570.4516961011564,1.255345624931582,2844.198143675174,2808.8414476671305,2696.487789760445,112.35365790668524,0.539297557952089
M-145,2019-09-15 22:30:00.000,1000,135,0.03,200.0,3025.8,40,0.8,0.62,0.8,230,3536.651402172511,1.2305173438956638,2874.1174756431437,2846.1820282121826,2760.7965673658173,85.38546084636548,0.5521593134731634
M-145,2019-09-15 23:00:00.005,1000,135,0.05,200.0,3025.6,40,0.8,0.62,0.8,230,3581.625017146647,1.2227445539574306,2929.168652237841,2903.260170522244,2758.0971619961315,145.16300852611218,0.5516194323992264
M-145,2019-09-15 23:30:00.010,1000,135,0.03,200.0,3023.5,40,0.8,0.62,0.8,230,3477.8071379001526,1.2079128099458605,2879.18723045584,2858.628888393876,2772.87002174206,85.75886665181628,0.554574004348412
M-145,2019-09-16 00:00:00.015,1000,135,0.05,200.0,3026.9,40,0.8,0.62,0.8,230,3473.710185604544,1.2128368752860943,2864.1198634277466,2842.0330748182914,2699.931421077377,142.10165374091457,0.5399862842154753
M-145,2019-09-16 00:30:00.020,1000,135,0.045,200.0,3027.8,40,0.8,0.62,0.8,230,3450.8132066732005,1.2018250442857157,2871.310781116342,2852.857661585076,2724.479066813747,128.3785947713284,0.5448958133627494
M-145,2019-09-16 01:00:00.025,1000,135,0.04,200.0,3028.9,40,0.8,0.62,0.8,230,3438.048450825584,1.208721841954869,2844.36694323751,2823.7892429080784,2710.837673191755,112.95156971632314,0.5421675346383511
M-145,2019-09-16 01:30:00.030,1000,135,0.05,200.0,3028.3,40,0.8,0.62,0.8,230,3464.9082174426985,1.214807162176686,2852.229000061451,2829.586214636607,2688.1069039047766,141.47931073183037,0.5376213807809553
M-145,2019-09-16 02:00:00.035,1000,135,0.04,200.0,3029.2,40,0.8,0.62,0.8,230,3445.9927183718382,1.195201228129018,2883.190409506386,2866.926795181659,2752.249723374393,114.67707180726636,0.5504499446748786
M-145,2019-09-16 02:30:00.040,1000,135,0.06,200.0,3028.2,40,0.8,0.62,0.8,230,3437.263653371233,1.1925536225753528,2882.271780742544,2866.926795181659,2694.91118747076,172.01560771089953,0.538982237494152
M-145,2019-09-16 03:00:00.045,1000,135,0.05,200.0,3030.4,40,0.8,0.62,0.8,230,3412.630605524085,1.1871673872222188,2874.599354947825,2861.1629240642187,2718.104777861008,143.05814620321095,0.5436209555722015
M-145,2019-09-16 03:30:00.050,1000,135,0.05,200.0,3028.4,40,0.8,0.62,0.8,230,3461.65029945532,1.2005407300102413,2883.409294598268,2865.315555303786,2722.049777538597,143.2657777651893,0.5444099555077193
M-145,2019-09-16 04:00:00.055,1000,135,0.04,200.0,3029.3,40,0.8,0.62,0.8,230,3462.613123080947,1.2085032408122418,2865.2079747454422,2844.552399105932,2730.770303141695,113.78209596423729,0.5461540606283389
M-145,2019-09-16 04:30:00.060,1000,135,0.03,200.0,3029.4,40,0.8,0.62,0.8,230,3434.3042347551395,1.1922417534274377,2880.5435012506955,2865.315555303786,2779.356088644672,85.95946665911357,0.5558712177289344
M-145,2019-09-16 05:00:00.065,1000,135,0.05,200.0,3029.6,40,0.8,0.62,0.8,230,3416.028013339577,1.1973202788552617,2853.061184769698,2836.2471366267982,2694.4347797954583,141.8123568313399,0.5388869559590916
M-145,2019-09-16 05:30:00.070,1000,135,0.06,200.0,3025.9,40,0.8,0.62,0.8,230,3487.905186585379,1.2162348961357363,2867.789106912877,2844.552399105932,2673.879255159576,170.67314394635594,0.5347758510319153
M-145,2019-09-16 06:00:00.075,1000,135,0.04,200.0,3029.9,40,0.8,0.62,0.8,230,3456.3394699698447,1.2019782130749768,2875.5425284520074,2857.010292824633,2742.7298811116475,114.28041171298533,0.5485459762223296
M-145,2019-09-16 06:30:00.080,1000,135,0.05,200.0,3030.5,40,0.8,0.62,0.8,230,3433.451891275284,1.1919830844504795,2880.453536686011,2865.315555303786,2722.049777538597,143.2657777651893,0.5444099555077193
M-145,2019-09-16 07:00:00.085,1000,135,0.06,200.0,3029.3,40,0.8,0.62,0.8,230,3449.622043794221,1.1923584050539688,2893.108338208161,2877.773449022505,2705.1070420811548,172.66640694135032,0.5410214084162309
M-145,2019-09-16 07:30:00.090,1000,135,0.01,200.0,3029.4,40,0.8,0.62,0.8,230,3438.581963413249,1.2120096911642655,2837.0911457895377,2815.483980428926,2787.3291406246367,28.15483980428926,0.5574658281249274
M-145,2019-09-16 08:00:00.095,1000,135,0.05,200.0,3030.9,40,0.8,0.62,0.8,230,3442.2428828902653,1.2056845239069378,2855.011252641706,2835.3685338651503,2693.600107171893,141.7684266932575,0.5387200214343786
M-145,2019-09-16 08:30:00.000,1000,135,0.05,200.0,3029.7,40,0.8,0.62,0.8,230,3469.879590314264,1.2141602896538228,2857.843087014141,2835.3685338651503,2693.600107171893,141.7684266932575,0.5387200214343786
M-145,2019-09-16 09:00:00.105,1000,135,0.04,200.0,3031.4,40,0.8,0.62,0.8,230,3431.896107364013,1.1979152029458586,2864.8906858552677,2847.804360768056,2733.892186337334,113.91217443072225,0.5467784372674668
M-145,2019-09-16 09:30:00.215,1000,135,0.03,200.0,3028.6,40,0.8,0.62,0.8,230,3440.057353817762,1.2062854199283393,2851.7772800587463,2831.956367355745,2746.997676335073,84.95869102067235,0.5493995352670146
M-145,2019-09-16 10:00:00.325,1000,135,0.05,200.0,3034.8,40,0.8,0.62,0.8,230,3415.034841942432,1.2075469731646529,2828.076189030189,2808.003417423808,2667.6032465526173,140.4001708711904,0.5335206493105235
M-145,2019-09-18 16:29:59.990,800,136,0.15,200.0,2547.6,40,0.8,0.62,0.8,230,2621.826612449062,1.1322702405069265,2315.5484606530413,2321.0,1972.85,348.15,0.39457
M-145,2019-09-18 16:59:59.985,800,136,0.14,200.0,2547.1,40,0.8,0.62,0.8,230,2636.6896900917814,1.135291638830284,2322.477854948725,2327.0,2001.22,325.78000000000003,0.400244
M-145,2019-09-18 17:29:59.980,800,136,0.17,200.0,2545.4,40,0.8,0.62,0.8,230,2633.193905677133,1.1331403310534969,2323.8021218687145,2329.0,1933.07,395.93,0.386614
M-145,2019-09-18 17:59:59.975,800,136,0.15,200.0,2545.0,40,0.8,0.62,0.8,230,2631.489322127079,1.1312399590301585,2326.199053632373,2332.0,1982.2,349.8,0.39644
M-145,2019-09-18 18:29:59.970,800,136,0.16,200.0,2548.6,40,0.8,0.62,0.8,230,2619.005576021,1.1261663750800424,2325.59383229219,2333.0,1959.72,373.28,0.391944
M-145,2019-09-18 18:59:59.965,800,136,0.15,200.0,2551.2,40,0.8,0.62,0.8,230,2617.1134342866108,1.1090184628837505,2359.8465867569075,2373.0,2017.05,355.95,0.40341
M-145,2019-09-18 19:29:59.960,800,136,0.16,200.0,2553.0,40,0.8,0.62,0.8,230,2605.8061711144564,1.1216631259282783,2323.162909503613,2332.0,1958.88,373.12,0.391776
M-145,2019-09-18 19:59:59.955,800,136,0.17,200.0,2554.6,40,0.8,0.62,0.8,230,2621.330316222281,1.1464605002213992,2286.454976613727,2287.5143227190547,1898.6368878568155,388.87743486223934,0.379727377571363
M-145,2019-09-18 20:29:59.950,800,136,0.14,200.0,2555.9,40,0.8,0.62,0.8,230,2635.095156200153,1.1338056283835054,2324.1154305761147,2329.1054922230373,2003.030723311812,326.07476891122525,0.4006061446623624
M-145,2019-09-18 20:59:59.945,800,136,0.15,200.0,2557.6,40,0.8,0.62,0.8,230,2607.501185474477,1.1064244855954843,2356.6915044103566,2370.6966617270205,2015.0921624679677,355.60449925905306,0.4030184324935935
M-145,2019-09-18 21:29:59.940,800,136,0.16,200.0,2558.9,40,0.8,0.62,0.8,230,2611.810867383435,1.1259809238758491,2319.5871368700145,2327.0330691116574,1954.7077780537925,372.3252910578652,0.3909415556107584
M-145,2019-09-18 21:59:59.935,800,136,0.15,200.0,2641.5,0,0.8,0.62,0.8,230,0.0,0.15,0.0,2495.470170238969,2121.149644703124,374.3205255358453,0.4242299289406247
M-145,2019-09-19 01:29:59.900,800,136,0.15,200.0,2569.7,40,0.8,0.62,0.8,230,2579.503684488,1.0978418181242022,2349.6132520214974,2366.477865054015,2011.506185295913,354.97167975810225,0.4023012370591826
M-145,2019-09-19 01:59:59.895,800,136,0.14,200.0,2569.8,40,0.8,0.62,0.8,230,2570.1821365961714,1.09441660382633,2348.449509638495,2366.477865054015,2035.170963946453,331.30690110756217,0.4070341927892905
M-145,2019-09-19 02:29:59.885,800,136,0.16,200.0,2570.7,40,0.8,0.62,0.8,230,2579.109345385394,1.1146200769786343,2313.890982814974,2324.9607095267515,1952.9669960024712,371.9937135242803,0.3905933992004942
M-145,2019-09-19 02:59:59.880,800,136,0.14,200.0,2574.0,40,0.8,0.62,0.8,230,2529.015374275114,1.0958842872940977,2307.739424314251,2324.9607095267515,1999.4662101930064,325.49449933374524,0.3998932420386012
M-145,2019-09-19 03:29:59.875,800,136,0.15,200.0,2576.1,40,0.8,0.62,0.8,230,2532.945352165027,1.081564228015562,2341.927817650217,2364.368563708826,2009.713279152502,354.6552845563239,0.4019426558305004
M-145,2019-09-19 03:59:59.870,800,136,0.13,200.0,2574.8,40,0.8,0.62,0.8,230,2540.192776361739,1.0842296787806724,2342.854863757693,2364.368563708826,2057.0006504266785,307.3679132821474,0.4114001300853357
M-145,2019-09-19 04:29:59.865,800,136,0.13,200.0,2576.0,40,0.8,0.62,0.8,230,2554.2229319186704,1.1053122381632907,2310.860989074952,2324.9607095267515,2022.715817288274,302.2448922384777,0.4045431634576548
M-145,2019-09-19 04:59:59.860,800,136,0.15,200.0,2575.4,40,0.8,0.62,0.8,230,2521.9766890379465,1.1104017598849634,2271.2290093085057,2283.4435539994884,1940.9270208995647,342.51653309992327,0.388185404179913
M-145,2019-09-19 05:29:59.855,800,136,0.16,200.0,2577.1,40,0.8,0.62,0.8,230,2553.896367722606,1.1051900989525163,2310.820889676041,2324.9607095267515,1952.9669960024712,371.9937135242803,0.3905933992004942
M-145,2019-09-19 05:59:59.850,800,136,0.15,200.0,2579.4,40,0.8,0.62,0.8,230,2496.599584172918,1.0837603647470948,2303.6454048174405,2324.9607095267515,1976.2166030977387,348.7441064290128,0.3952433206195477
M-145,2019-09-19 06:30:00.000,800,136,0.16,200.0,2580.6,40,0.8,0.62,0.8,230,2502.0512185203106,1.1036639043634138,2267.0409067726805,2281.408263227814,1916.382941111364,365.02532211645024,0.3832765882222727
M-145,2019-09-19 07:00:00.000,800,136,0.14,200.0,2577.7,40,0.8,0.62,0.8,230,2549.333632594929,1.1051863144697536,2306.700326648587,2320.816180936363,1995.901915605272,324.9142653310908,0.3991803831210543
M-145,2019-09-19 07:29:59.990,800,136,0.16,200.0,2578.0,40,0.8,0.62,0.8,230,2547.1265723820125,1.140590475589535,2233.164862318777,2235.931725790492,1878.1826496640128,357.7490761264786,0.3756365299328025
M-145,2019-09-19 07:59:59.985,800,136,0.22,200.0,2578.5,40,0.8,0.62,0.8,230,2545.255769506785,1.1045106640230604,2304.4193708696,2318.74401193088,1808.6203293060864,510.1236826247936,0.3617240658612172
M-145,2019-09-19 08:29:59.980,800,136,0.18,200.0,2579.3,40,0.8,0.62,0.8,230,2559.573324626685,1.059941101577264,2414.8259944046586,2446.0,2005.72,440.28,0.401144
M-145,2019-09-19 08:59:59.975,800,136,0.15,200.0,2579.7,40,0.8,0.62,0.8,230,2539.2791347520742,1.1021642142422987,2303.9027233321526,2319.0,1971.15,347.85,0.39423
M-145,2019-09-19 09:29:59.970,800,136,0.13,200.0,2580.4,40,0.8,0.62,0.8,230,2551.835060563524,1.1068723627363832,2305.446541509934,2319.0,2017.53,301.47,0.403506
M-145,2019-09-19 09:59:59.965,800,136,0.14,200.0,2580.3,40,0.8,0.62,0.8,230,2552.548539132303,1.1071398988065708,2305.5338732564824,2319.0,1994.34,324.66,0.398868
M-145,2019-09-19 10:29:59.960,800,136,0.12,200.0,2581.4,40,0.8,0.62,0.8,230,2551.3180913004007,1.123897045959614,2270.063882161035,2278.0,2004.64,273.36,0.400928
M-145,2019-09-19 10:59:59.955,800,136,0.15,200.0,2581.7,40,0.8,0.62,0.8,230,2547.647476775296,1.08950196436748,2338.359691030346,2358.0,2004.3,353.7,0.40086
M-145,2019-09-19 11:29:59.950,800,136,0.13,200.0,2582.2,40,0.8,0.62,0.8,230,2539.063925476858,1.102905340667977,2302.159425521567,2317.0,2015.79,301.21000000000004,0.403158
M-145,2019-09-19 11:59:59.945,800,136,0.12,200.0,2583.3,40,0.8,0.62,0.8,230,2571.7477559452627,1.1338549918496004,2268.145198840727,2273.0,2000.24,272.76,0.400048
M-145,2019-09-19 12:29:59.940,800,136,0.15,200.0,2584.2,40,0.8,0.62,0.8,230,2570.9528029349613,1.132686212301944,2269.7837892014645,2275.0,1933.75,341.25,0.38675
M-145,2019-09-19 12:59:59.935,800,136,0.13,200.0,2585.0,40,0.8,0.62,0.8,230,2543.0971505915422,1.105503730654118,2300.396715157905,2314.3696415371087,2013.501588137285,300.86805339982413,0.4027003176274569
M-145,2019-09-19 13:29:59.930,800,136,0.13,200.0,2586.5,40,0.8,0.62,0.8,230,2535.6288198895727,1.1200194726455808,2263.914942389531,2273.041612223946,1977.5462026348328,295.49540958911297,0.3955092405269665
M-145,2019-09-19 13:59:59.925,800,136,0.15,200.0,2587.8,40,0.8,0.62,0.8,230,2550.817550771321,1.1073164514726015,2303.6030462466542,2317.0,1969.45,347.55,0.39389
M-145,2019-09-19 14:29:59.920,800,136,0.2,200.0,2588.2,40,0.8,0.62,0.8,230,2537.796702925165,1.119883997577269,2266.1246239926413,2275.302765265231,1820.2422122121848,455.0605530530462,0.3640484424424369
M-145,2019-09-19 14:59:59.915,800,136,0.18,200.0,2588.4,40,0.8,0.62,0.8,230,2542.6266211350594,1.1397248721810918,2230.912637950275,2233.93362407859,1831.825571744444,402.1080523341462,0.3663651143488888
M-145,2019-09-19 15:29:59.905,800,136,0.22,200.0,2589.0,40,0.8,0.62,0.8,230,2510.190390088257,1.1094612097805092,2262.531008709049,2275.0,1774.5,500.5,0.3549
M-145,2019-09-19 15:59:59.900,800,136,0.2,200.0,2588.6,40,0.8,0.62,0.8,230,2555.6190942640533,1.143862912912831,2234.200502013134,2236.0,1788.8,447.2000000000001,0.35776
M-145,2019-09-19 16:29:59.895,800,136,0.2,200.0,2586.3,40,0.8,0.62,0.8,230,2553.843936068066,1.106800455601246,2307.411352374936,2321.0,1856.8,464.2000000000001,0.37136
M-145,2019-09-19 16:59:59.890,1000,136,0.18,200.0,2617.2,40,0.8,0.62,0.8,230,2332.309360804504,1.0884984249661005,2142.685103910132,2161.0,1772.02,388.98,0.354404
M-145,2019-09-19 17:29:59.885,1000,136,0.12,200.0,2625.5,40,0.8,0.62,0.8,230,2321.353605659799,1.204082690729844,1927.902147860569,1915.0,1685.2,229.8,0.33704
M-145,2019-09-19 17:59:59.880,1000,136,0.15,200.0,2625.5,40,0.8,0.62,0.8,230,2324.534307177905,1.205526987025953,1928.2308336477429,1915.0,1627.75,287.25,0.32555
M-145,2019-09-19 18:29:59.875,1000,136,0.14,200.0,2624.2,40,0.8,0.62,0.8,230,2299.843810801761,1.148933158494445,2001.7211565339987,2002.0,1721.72,280.28000000000003,0.344344
M-145,2019-09-19 18:59:59.870,1000,136,0.16,200.0,2625.9,40,0.8,0.62,0.8,230,2279.4427498867526,1.1664739129929778,1954.1309278302524,1950.0,1638.0,312.0,0.3276
M-145,2019-09-19 19:29:59.865,1000,136,0.15,200.0,2626.9,40,0.8,0.62,0.8,230,2298.9649131767874,1.192119961942468,1928.4677604347808,1918.3011529453047,1630.5559800035094,287.7451729417958,0.3261111960007019
M-145,2019-09-19 19:59:59.860,1000,136,0.14,200.0,2626.9,40,0.8,0.62,0.8,230,2280.878335662705,1.206897352308356,1889.869367349438,1876.5989539682328,1613.8751004126805,262.7238535555527,0.3227750200825361
M-145,2019-09-19 20:29:59.855,1000,136,0.13,200.0,2626.7,40,0.8,0.62,0.8,230,2297.041306153729,1.1921729264752734,1926.7685544118683,1916.5986488421452,1667.4408244926665,249.1578243494789,0.3334881648985333
M-145,2019-09-19 20:59:59.850,1000,136,0.16,200.0,2626.9,40,0.8,0.62,0.8,230,2289.1051956639158,1.1682840010645446,1959.373913858338,1954.7849666871923,1642.0193720172415,312.7655946699508,0.3284038744034483
M-145,2019-09-19 21:29:59.845,1000,136,0.14,200.0,2626.1,40,0.8,0.62,0.8,230,2293.9485785826123,1.1509606616663968,1993.0729650319777,1992.8234653086447,1713.8281801654343,278.99528514321025,0.3427656360330868
M-145,2019-09-19 21:59:59.840,1000,136,0.13,200.0,2627.1,40,0.8,0.62,0.8,230,2288.9337233462948,1.1487724378926074,1992.5040398299277,1992.8234653086445,1733.7564148185206,259.0670504901238,0.3467512829637041
M-145,2019-09-19 22:29:59.835,1000,136,0.15,200.0,2627.4,40,0.8,0.62,0.8,230,2311.235000611004,1.2511672034673489,1847.2630949771528,1825.1266105822515,1551.3576189949138,273.7689915873377,0.3102715237989827
M-145,2019-09-19 22:59:59.830,1000,136,0.14,200.0,2629.2,40,0.8,0.62,0.8,230,2268.4267847578176,1.161786190573539,1952.533782173778,1949.567061303769,1676.6276727212412,272.93938858252767,0.3353255345442482
M-145,2019-09-19 23:29:59.825,1000,136,0.14,200.0,2628.3,40,0.8,0.62,0.8,230,2266.09438432853,1.1607458702241682,1952.274345710911,1949.567061303769,1676.6276727212412,272.93938858252767,0.3353255345442482
M-145,2019-09-19 23:59:59.820,1000,136,0.15,200.0,2629.7,40,0.8,0.62,0.8,230,2263.8430198896303,1.180773027140239,1917.2550251867808,1909.7891542541167,1623.3207811159996,286.4683731381176,0.3246641562231999
